Label,Text
ham,Nothing just getting msgs by dis name wit different no's..
ham,Geeeee ... I love you so much I can barely stand it
ham,R Ì_ comin back for dinner?
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
ham,I'm leaving my house now.
ham,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
ham,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
ham,Happy new year. Hope you are having a good semester
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
ham,"How long has it been since you screamed, princess?"
ham,I just cooked a rather nice salmon a la you
ham,East coast
spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,Did u download the fring app?
ham,"life alle mone,eppolum oru pole allalo"
ham,Does daddy have a bb now.
ham,Then mum's repent how?
ham,Orh i tot u say she now still dun believe.
ham,The wine is flowing and i'm i have nevering..
ham,Huh so fast... Dat means u havent finished painting?
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..
ham,I might go 2 sch. Yar at e salon now v boring.
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
ham,Ok... Then r we meeting later?
ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham,How are you. Its been ages. How's abj
ham,Were somewhere on Fredericksburg
ham,I cant pick the phone right now. Pls send a message
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
ham,Maybe you should find something else to do instead???
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! "
ham,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
ham,U buy newspapers already?
ham,It certainly puts things into perspective when something like this happens
ham,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
ham,PS U no ur a grown up now right?
ham,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
ham,ALRITE
ham,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
ham,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
ham,Cps is causing the outages to conserve energy.
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
spam,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
spam,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
ham,Hey. You got any mail?
ham,K... Must book a not huh? so going for yoga basic on sunday?
ham,Then. You are eldest know.
ham,I have to take exam with march 3
ham,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
ham,How are you doing. How's the queen. Are you going for the royal wedding
ham,Yes. Last  practice
ham,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
spam,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
ham,S da..al r above  &lt;#&gt;
ham,"Sorry my roommates took forever, it ok if I come by now?"
ham,Are you available for soiree on June 3rd?
ham,"Just wondering, the others just took off"
ham,Wot about on wed nite I am 3 then but only til 9!
ham,I am on the way to ur home
spam,Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
ham,"\Pete can you please ring meive hardly gotany credit\"""""
ham,Hey you around? I've got enough for a half + the ten I owe you
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,"Haha figures, well I found the piece and priscilla's bowl"
ham,Take us out shopping and Mark will distract Isaiah.=D
spam,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
ham,Y Ì_ wan to go there? C doctor?
ham,Dear got bus directly to calicut
ham,U wan 2 haf lunch i'm in da canteen now.
ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
ham,Wah lucky man... Then can save money... Hee...
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
ham,Teach me apps da. When you come to college.
ham,I have many dependents
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
ham,Infact happy new year. How are you where are you when are we seeing
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
ham,I not at home now lei...
ham,Tell them u have a headache and just want to use 1 hour of sick time.
ham,\Keep ur problems in ur heart
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
ham,Hows the pain dear?y r u smiling?
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,Mmm so yummy babe ... Nice jolt to the suzy
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"
ham,I wil be there with in  &lt;#&gt;  minutes. Got any space
ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
ham,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
ham,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
ham,Whats the staff name who is taking class for us?
ham,Heehee that was so funny tho
ham,All day working day:)except saturday and sunday..
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
ham,Where did u go? My phone is gonna die you have to stay in here
ham,Did u find out what time the bus is at coz i need to sort some stuff out.
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
ham,I tot u reach liao. He said t-shirt.
ham,Pls speak to that customer machan.
ham,Oh... Kay... On sat right?
ham,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. 
ham,Yes.. now only saw your message..
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
ham,I wonder if you'll get this text?
ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
ham,I only haf msn. It's yijue@hotmail.com
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
ham,ÌÏ dun need to pick ur gf?
ham,Do have a nice day today. I love you so dearly.
ham,"If you want to mapquest it or something look up \usf dogwood drive\"""
ham,Den wat will e schedule b lk on sun?
ham,Dear we are going to our rubber place
ham,Quite lor. But dun tell him wait he get complacent...
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
ham,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
ham,K I'll call you when I'm close
ham,Buy one egg for me da..please:)
ham,I had it already..sabarish asked me to go..
ham,Now got tv 2 watch meh? U no work today?
spam,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
ham,Just haven't decided where yet eh ?
ham,How did you find out in a way that didn't include all of these details
ham,Change windows logoff sound..
ham,I said its okay. Sorry
ham,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
ham,Later i guess. I needa do mcat study too.
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
ham,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
ham,Here got lots of hair dresser fr china.
ham,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one."
ham,So when you gonna get rimac access 
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
ham,"I am in tirupur da, once you started from office call me."
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
ham,Its good to hear from you
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
ham,From 5 to 2 only my work timing.
spam,You have an important customer service announcement from PREMIER.
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
ham,Ok...
ham,Are you at work right now ?
ham,Yavnt tried yet and never played original either
ham,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
ham,K come to nordstrom when you're done
ham,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs"
ham,It vl bcum more difficult..
ham,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out"
ham,I'm glad. You are following your dreams.
ham,Bring it if you got it
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
ham,Where wuld I be without my baby? The thought alone mite break me and I donåÕt wanna go crazy but everyboy needs his lady xxxxxxxx
ham,The evo. I just had to download flash. Jealous?
ham,"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\"""""
ham,"Theoretically yeah, he could be able to come"
ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
ham,Kallis is ready for bat in 2nd innings
ham,Hey company elama po mudyadhu.
ham,R u meeting da ge at nite tmr?
ham,Okay. I've seen it. So i should pick it on friday?
ham,Guess who spent all last night phasing in and out of the fourth dimension
ham,Do you know when dad will be back?
spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
ham,K.i did't see you.:)k:)where are you now?
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
ham,"I just got home babe, are you still awake ?"
ham,Then ur physics get a-?
ham,Yup bathe liao...
ham,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
ham,"This is one of the days you have a billion classes, right?"
ham,Delhi and chennai still silent.
ham,I gotta collect da car at 6 lei.
spam,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
ham,"Looks like you found something to do other than smoke, great job!"
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
ham,I hope your pee burns tonite.
spam,"URGENT! Your Mobile No. was awarded å£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
ham,What Today-sunday..sunday is holiday..so no work..
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
ham,Hai priya are you right. What doctor said pa. Where are you.
ham,"Hm good morning, headache anyone? :-)"
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890å£1.50 per msg
ham,Oi when you gonna ring
ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
ham,Send me your resume:-)
ham,That one week leave i put know that time. Why.
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.
ham,I've sent Ì_ my part..
ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
ham,See the forwarding message for proof
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham,1's finish meeting call me.
ham,Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
ham,"Ok omw now, you at castor?"
ham,The battery is for mr adewale my uncle. Aka Egbon
ham,Where r e meeting tmr?
ham,U reach orchard already? U wan 2 go buy tickets first?
spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
ham,Ok. C u then.
ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
ham,I will see in half an hour
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
ham,"It's wylie, you in tampa or sarasota?"
ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
ham,Sounds great! Im going to sleep now. Have a good night!
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap
ham,Great. Have a safe trip. Dont panic surrender all.
ham,Sir send to group mail check it.
ham,Yup next stop.
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
ham,But we havent got da topic yet rite?
ham,So wats ur opinion abt him and how abt is character?
spam,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, å£1.50 to rcv"
ham,Aiyo please Ì_ got time meh.
ham,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
ham,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? 
ham,Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham,Ok lor... But buy wat?
ham,I have a rather prominent bite mark on my right cheek
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
ham,Bognor it is! Should be splendid at this time of year.
ham,In sch but neva mind u eat 1st lor..
ham,So dont use hook up any how
ham,I'm very happy for you babe ! Woo hoo party on dude!
spam,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
ham,"Haha better late than ever, any way I could swing by?"
ham,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
ham,:-( that's not v romantic!
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
spam,"You have been specially selected to receive a \3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"""
ham,"I'm a guy, browsin is compulsory"
ham,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
ham,We're done...
ham,WOT U WANNA DO THEN MISSY?
spam,"U can WIN å£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;"
spam,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV"
ham,Ya srsly better than yi tho
ham,Even my brother is not like to speak with me. They treat me like aids patent.
ham,She ran off with a younger man. we will make pretty babies together :)
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
ham,Okie.. Thanx..
ham,"Aight, call me once you're close"
ham,How much are we getting?
ham,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
ham,"I'm in a meeting, call me later at"
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
ham,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
ham,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
ham,I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? 
ham,No. Did you multimedia message them or e-mail?
ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
ham,"Sir, I am waiting for your mail."
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
ham,Okey dokey swashbuckling stuff what oh.
ham,Am not interested to do like that.
ham,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.
ham,Where's my boytoy? I miss you ... What happened?
spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent."
ham,Lol no. Just trying to make your day a little more interesting
ham,As if i wasn't having enough trouble sleeping.
ham,2mro i am not coming to gym machan. Goodnight.
ham,K..k...from tomorrow onwards started ah?
ham,Just wait till end of march when el nino gets himself. Oh.
ham,Hey whats up? U sleeping all morning?
ham,"I think your mentor is , but not 100 percent sure."
ham,Ok.. ÌÏ finishing soon?
ham,Just getting back home
ham,Whom you waited for yesterday
ham,I love u 2 my little pocy bell I am sorry but I love u
ham,"As usual..iam fine, happy &amp; doing well..:)"
ham,I wont. So wat's wit the guys
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870."
ham,"whatever, im pretty pissed off."
ham,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
ham,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
ham,I'm not. She lip synced with shangela.
ham,Hi where you. You in home or calicut?
ham,"What will we do in the shower, baby?"
spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117
ham,You best watch what you say cause I get drunk as a motherfucker
ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
ham,Where at were hungry too
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,"Its good, we'll find a way"
ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
ham,So i could kiss and feel you next to me...
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
ham,How many times i told in the stage all use to laugh. You not listen aha.
ham,Beerage?
ham,ÌÏ takin linear algebra today?
ham,I'm home. Ard wat time will u reach?
ham,Yes princess! I want to please you every night. Your wish is my command...
ham,I'm stuck in da middle of da row on da right hand side of da lt... 
ham,You've always been the brainy one.
ham,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
ham,That means get the door
ham,"Dear, take care. I am just reaching home.love u a lot."
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
spam,WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,I'm in inside office..still filling forms.don know when they leave me.
ham,When did you get to the library
ham,But i'll b going 2 sch on mon. My sis need 2 take smth.
ham,When you came to hostel.
ham,Anything lor is she coming?
ham,Yay! You better not have told that to 5 other girls either.
ham,Lolnice. I went from a fish to ..water.?
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
ham,Kinda. First one gets in at twelve! Aah. Speak tomo
ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
ham,Studying. But i.ll be free next weekend.
ham,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI
ham,"Sorry, I'll call later ok bye"
ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
ham,"Im in inperialmusic listening2the weirdest track ever byåÓleafcutter johnåÓ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
spam,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
ham,Ok.
ham,Hey you told your name to gautham ah?
ham,Wat would u like 4 ur birthday?
ham,Does not operate after  &lt;#&gt;  or what
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip
ham,"Mah b, I'll pick it up tomorrow"
ham,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards..."
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... "
ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again"
ham,\alright babe
ham,Its a great day. Do have yourself a beautiful one.
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
ham,You are gorgeous! keep those pix cumming :) thank you!
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
ham,Haha... Hope Ì_ can hear the receipt sound... Gd luck!
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
ham,Also hi wesley how've you been
ham,"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
ham,"Sounds good, keep me posted"
